prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3414,Laguna Ave,Oakland,CA,94602,0,,2,2.0,1124,4200,1913,37.797551,-122.211054,,,http://www.zillow.com/homedetails/3414-Laguna-Ave-Oakland-CA-94602/24769447_zpid/,http://www.zillow.com/homedetails/3414-Laguna-Ave-Oakland-CA-94602/24769447_zpid/#charts-and-data,http://www.zillow.com/homes/24769447_zpid/,http://www.zillow.com/homes/comps/24769447_zpid/,24769447,607002,04/11/2016,,,0.461809695217,0,555000,06/26/2015,7.0,493
redfin,3463,Coolidge Ave,Oakland,CA,94602,0,,3,1.0,1056,4520,1922,37.798105,-122.209475,,,http://www.zillow.com/homedetails/3463-Coolidge-Ave-Oakland-CA-94602/24769460_zpid/,http://www.zillow.com/homedetails/3463-Coolidge-Ave-Oakland-CA-94602/24769460_zpid/#charts-and-data,http://www.zillow.com/homes/24769460_zpid/,http://www.zillow.com/homes/comps/24769460_zpid/,24769460,539735,04/11/2016,,,0.396053014392,0,474000,06/04/2015,4.0,448
redfin,2875,Georgia St,Oakland,CA,94602,0,,3,2.0,1272,4900,1918,37.797335,-122.207954,,,http://www.zillow.com/homedetails/2875-Georgia-St-Oakland-CA-94602/24769623_zpid/,http://www.zillow.com/homedetails/2875-Georgia-St-Oakland-CA-94602/24769623_zpid/#charts-and-data,http://www.zillow.com/homes/24769623_zpid/,http://www.zillow.com/homes/comps/24769623_zpid/,24769623,604298,04/11/2016,,,0.298168874141,0,633456,07/09/2015,9.0,498
redfin,3121,Suter St,Oakland,CA,94602,0,,2,1.0,1275,4000,1922,37.794529,-122.208843,,,http://www.zillow.com/homedetails/3121-Suter-St-Oakland-CA-94602/24769749_zpid/,http://www.zillow.com/homedetails/3121-Suter-St-Oakland-CA-94602/24769749_zpid/#charts-and-data,http://www.zillow.com/homes/24769749_zpid/,http://www.zillow.com/homes/comps/24769749_zpid/,24769749,566598,04/11/2016,,,0.327282411616,0,550000,09/10/2015,5.0,431
redfin,3145,Texas St,Oakland,CA,94602,0,,3,1.0,1329,4400,1924,37.794208,-122.209925,,,http://www.zillow.com/homedetails/3145-Texas-St-Oakland-CA-94602/24769786_zpid/,http://www.zillow.com/homedetails/3145-Texas-St-Oakland-CA-94602/24769786_zpid/#charts-and-data,http://www.zillow.com/homes/24769786_zpid/,http://www.zillow.com/homes/comps/24769786_zpid/,24769786,543733,04/11/2016,,,0.389837664561,0,510000,06/05/2015,5.0,383
redfin,3181,Texas St,Oakland,CA,94602,0,,2,1.0,1000,4399,1921,37.793803,-122.209021,,,http://www.zillow.com/homedetails/3181-Texas-St-Oakland-CA-94602/24769799_zpid/,http://www.zillow.com/homedetails/3181-Texas-St-Oakland-CA-94602/24769799_zpid/#charts-and-data,http://www.zillow.com/homes/24769799_zpid/,http://www.zillow.com/homes/comps/24769799_zpid/,24769799,468682,04/11/2016,,,0.350649109324,0,445000,11/19/2015,3.0,445
redfin,3236,Suter St,Oakland,CA,94602,0,,2,1.0,1008,4500,1926,37.793817,-122.207366,,,http://www.zillow.com/homedetails/3236-Suter-St-Oakland-CA-94602/24769840_zpid/,http://www.zillow.com/homedetails/3236-Suter-St-Oakland-CA-94602/24769840_zpid/#charts-and-data,http://www.zillow.com/homes/24769840_zpid/,http://www.zillow.com/homes/comps/24769840_zpid/,24769840,525992,04/11/2016,,,0.267115702346,0,550000,12/15/2015,5.0,545
redfin,3066,Dakota St,Oakland,CA,94602,0,,3,1.0,1275,2211,1925,37.795514,-122.204699,,,http://www.zillow.com/homedetails/3066-Dakota-St-Oakland-CA-94602/24769895_zpid/,http://www.zillow.com/homedetails/3066-Dakota-St-Oakland-CA-94602/24769895_zpid/#charts-and-data,http://www.zillow.com/homes/24769895_zpid/,http://www.zillow.com/homes/comps/24769895_zpid/,24769895,556032,04/11/2016,,,0.0934897690841,0,549000,09/22/2015,5.0,430
redfin,3039,Florida St,Oakland,CA,94602,0,,3,1.0,1252,3998,1926,37.797251,-122.203846,,,http://www.zillow.com/homedetails/3039-Florida-St-Oakland-CA-94602/24769950_zpid/,http://www.zillow.com/homedetails/3039-Florida-St-Oakland-CA-94602/24769950_zpid/#charts-and-data,http://www.zillow.com/homes/24769950_zpid/,http://www.zillow.com/homes/comps/24769950_zpid/,24769950,558430,04/11/2016,,,0.127117150357,0,330000,05/14/2015,5.0,263
redfin,3066,Kansas St,Oakland,CA,94602,0,,2,2.0,1050,6040,1916,37.797759,-122.202418,,,http://www.zillow.com/homedetails/3066-Kansas-St-Oakland-CA-94602/24769992_zpid/,http://www.zillow.com/homedetails/3066-Kansas-St-Oakland-CA-94602/24769992_zpid/#charts-and-data,http://www.zillow.com/homes/24769992_zpid/,http://www.zillow.com/homes/comps/24769992_zpid/,24769992,655323,04/11/2016,,,0.156365706574,0,705000,02/26/2016,9.0,671
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
538200,460,40950,52650,70200,347700.0,336000.0,318450.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,7135,PINEHAVEN Rd,Oakland,CA,94611,59,40728962,1,,992,28000,1924,37.844014,-122.212669,http://www.redfin.com/CA/Oakland/7135-Pinehaven-Rd-94611/home/1572433,,http://www.zillow.com/homedetails/7135-Pinehaven-Rd-Oakland-CA-94611/24818860_zpid/,http://www.zillow.com/homedetails/7135-Pinehaven-Rd-Oakland-CA-94611/24818860_zpid/#charts-and-data,http://www.zillow.com/homes/24818860_zpid/,http://www.zillow.com/homes/comps/24818860_zpid/,24818860,496583,04/11/2016,2850,04/12/2016,0,0
redfin,417,Taurus Ave,Oakland,CA,94611,0,,2,2.0,1100,9450,1924,37.838609,-122.214318,,,http://www.zillow.com/homedetails/417-Taurus-Ave-Oakland-CA-94611/24818457_zpid/,http://www.zillow.com/homedetails/417-Taurus-Ave-Oakland-CA-94611/24818457_zpid/#charts-and-data,http://www.zillow.com/homes/24818457_zpid/,http://www.zillow.com/homes/comps/24818457_zpid/,24818457,776997,04/11/2016,,,0.384134813245,0,750000,10/09/2015,10.0,681
redfin,6966,Balsam Way,Oakland,CA,94611,0,,2,1.0,964,11397,1952,37.848756,-122.209753,,,http://www.zillow.com/homedetails/6966-Balsam-Way-Oakland-CA-94611/24818786_zpid/,http://www.zillow.com/homedetails/6966-Balsam-Way-Oakland-CA-94611/24818786_zpid/#charts-and-data,http://www.zillow.com/homes/24818786_zpid/,http://www.zillow.com/homes/comps/24818786_zpid/,24818786,667145,04/11/2016,,,0.36422490889,0,375000,10/02/2015,8.0,389
redfin,13049,Broadway Ter,Oakland,CA,94611,0,,2,1.0,1131,10454,1935,37.843062,-122.213605,,,http://www.zillow.com/homedetails/13049-Broadway-Ter-Oakland-CA-94611/24818879_zpid/,http://www.zillow.com/homedetails/13049-Broadway-Ter-Oakland-CA-94611/24818879_zpid/#charts-and-data,http://www.zillow.com/homes/24818879_zpid/,http://www.zillow.com/homes/comps/24818879_zpid/,24818879,787113,04/11/2016,,,0.0832750737738,0,783000,08/27/2015,10.0,692
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
582304,587,34720,44640,59520,387008.0,377088.0,362208.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,728,30TH St,Oakland,CA,94609,56,40729117,5,2.0,2106,5318,1914,37.820214,-122.272761,http://www.redfin.com/CA/Oakland/728-30th-St-94609/home/525563,,http://www.zillow.com/homedetails/728-30th-St-Oakland-CA-94609/24741618_zpid/,http://www.zillow.com/homedetails/728-30th-St-Oakland-CA-94609/24741618_zpid/#charts-and-data,http://www.zillow.com/homes/24741618_zpid/,http://www.zillow.com/homes/comps/24741618_zpid/,24741618,787689,04/11/2016,3700,04/12/2016,0,0
redfin,1123,30th St,Oakland,CA,94608,0,,3,2.5,2083,2700,1916,37.821689,-122.281195,,,http://www.zillow.com/homedetails/1123-30th-St-Oakland-CA-94608/24739922_zpid/,http://www.zillow.com/homedetails/1123-30th-St-Oakland-CA-94608/24739922_zpid/#charts-and-data,http://www.zillow.com/homes/24739922_zpid/,http://www.zillow.com/homes/comps/24739922_zpid/,24739922,650691,04/11/2016,,,0.471464496727,0,795000,03/10/2016,4.0,381
redfin,3118,West St,Oakland,CA,94608,0,,3,2.0,2000,3449,1898,37.821352,-122.272879,,,http://www.zillow.com/homedetails/3118-West-St-Oakland-CA-94608/24741717_zpid/,http://www.zillow.com/homedetails/3118-West-St-Oakland-CA-94608/24741717_zpid/#charts-and-data,http://www.zillow.com/homes/24741717_zpid/,http://www.zillow.com/homes/comps/24741717_zpid/,24741717,620738,04/11/2016,,,0.0788913699955,0,550000,07/10/2015,7.0,275
redfin,819,Brockhurst St,Oakland,CA,94608,0,,3,2.0,2290,4640,1904,37.822483,-122.27356,,,http://www.zillow.com/homedetails/819-Brockhurst-St-Oakland-CA-94608/24741867_zpid/,http://www.zillow.com/homedetails/819-Brockhurst-St-Oakland-CA-94608/24741867_zpid/#charts-and-data,http://www.zillow.com/homes/24741867_zpid/,http://www.zillow.com/homes/comps/24741867_zpid/,24741867,622938,04/11/2016,,,0.16272455869,0,550000,08/28/2015,6.0,240
redfin,848,33rd St,Oakland,CA,94608,0,,4,3.0,2100,3301,1900,37.823847,-122.274148,,,http://www.zillow.com/homedetails/848-33rd-St-Oakland-CA-94608/24741909_zpid/,http://www.zillow.com/homedetails/848-33rd-St-Oakland-CA-94608/24741909_zpid/#charts-and-data,http://www.zillow.com/homes/24741909_zpid/,http://www.zillow.com/homes/comps/24741909_zpid/,24741909,488751,04/11/2016,,,0.262181741739,0,775000,10/20/2015,3.0,369
redfin,3306,West St,Oakland,CA,94608,0,,4,1.5,1817,3300,1912,37.823422,-122.272385,,,http://www.zillow.com/homedetails/3306-West-St-Oakland-CA-94608/24741956_zpid/,http://www.zillow.com/homedetails/3306-West-St-Oakland-CA-94608/24741956_zpid/#charts-and-data,http://www.zillow.com/homes/24741956_zpid/,http://www.zillow.com/homes/comps/24741956_zpid/,24741956,480987,04/11/2016,,,0.2225989116,0,447000,07/10/2015,10.0,246
redfin,835,35th St,Oakland,CA,94608,0,,4,3.0,2218,4356,1910,37.824821,-122.273544,,,http://www.zillow.com/homedetails/835-35th-St-Oakland-CA-94608/24742082_zpid/,http://www.zillow.com/homedetails/835-35th-St-Oakland-CA-94608/24742082_zpid/#charts-and-data,http://www.zillow.com/homes/24742082_zpid/,http://www.zillow.com/homes/comps/24742082_zpid/,24742082,460854,04/11/2016,,,0.321168124819,0,415000,11/17/2015,11.0,187
redfin,730,34th St,Oakland,CA,94609,0,,3,2.5,1912,2299,2015,37.823745,-122.271356,,,http://www.zillow.com/homedetails/730-34th-St-Oakland-CA-94609/122141974_zpid/,http://www.zillow.com/homedetails/730-34th-St-Oakland-CA-94609/122141974_zpid/#charts-and-data,http://www.zillow.com/homes/122141974_zpid/,http://www.zillow.com/homes/comps/122141974_zpid/,122141974,605935,04/11/2016,,,0.255735360684,0,1030000,09/25/2015,7.0,538
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
671814,319,73710,94770,126360,415150.5,394090.5,362500.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3316,ARKANSAS St,Oakland,CA,94602,54,40729485,2,1.0,1482,5000,1905,37.793562,-122.205847,http://www.redfin.com/CA/Oakland/3316-Arkansas-St-94602/home/540748,,http://www.zillow.com/homedetails/3316-Arkansas-St-Oakland-CA-94602/24770237_zpid/,http://www.zillow.com/homedetails/3316-Arkansas-St-Oakland-CA-94602/24770237_zpid/#charts-and-data,http://www.zillow.com/homes/24770237_zpid/,http://www.zillow.com/homes/comps/24770237_zpid/,24770237,489203,04/11/2016,2900,04/12/2016,0,0
redfin,2875,Georgia St,Oakland,CA,94602,0,,3,2.0,1272,4900,1918,37.797335,-122.207954,,,http://www.zillow.com/homedetails/2875-Georgia-St-Oakland-CA-94602/24769623_zpid/,http://www.zillow.com/homedetails/2875-Georgia-St-Oakland-CA-94602/24769623_zpid/#charts-and-data,http://www.zillow.com/homes/24769623_zpid/,http://www.zillow.com/homes/comps/24769623_zpid/,24769623,604298,04/11/2016,,,0.284942350169,0,633456,07/09/2015,7.0,498
redfin,2825,Delaware St,Oakland,CA,94602,0,,3,2.0,1410,3900,1922,37.797135,-122.209413,,,http://www.zillow.com/homedetails/2825-Delaware-St-Oakland-CA-94602/24769660_zpid/,http://www.zillow.com/homedetails/2825-Delaware-St-Oakland-CA-94602/24769660_zpid/#charts-and-data,http://www.zillow.com/homes/24769660_zpid/,http://www.zillow.com/homes/comps/24769660_zpid/,24769660,623871,04/11/2016,,,0.314406072195,0,600000,12/18/2015,6.0,425
redfin,3274,Coolidge Ave,Oakland,CA,94602,0,,3,2.0,1405,3920,1924,37.795691,-122.211231,,,http://www.zillow.com/homedetails/3274-Coolidge-Ave-Oakland-CA-94602/24769716_zpid/,http://www.zillow.com/homedetails/3274-Coolidge-Ave-Oakland-CA-94602/24769716_zpid/#charts-and-data,http://www.zillow.com/homes/24769716_zpid/,http://www.zillow.com/homes/comps/24769716_zpid/,24769716,572950,04/11/2016,,,0.328708240696,0,485000,07/29/2015,4.0,345
redfin,3250,Coolidge Ave,Oakland,CA,94602,0,,3,1.0,1366,4715,1924,37.795334,-122.211558,,,http://www.zillow.com/homedetails/3250-Coolidge-Ave-Oakland-CA-94602/24769726_zpid/,http://www.zillow.com/homedetails/3250-Coolidge-Ave-Oakland-CA-94602/24769726_zpid/#charts-and-data,http://www.zillow.com/homes/24769726_zpid/,http://www.zillow.com/homes/comps/24769726_zpid/,24769726,539386,04/11/2016,,,0.334987141549,0,550000,09/24/2015,4.0,402
redfin,3121,Suter St,Oakland,CA,94602,0,,2,1.0,1275,4000,1922,37.794529,-122.208843,,,http://www.zillow.com/homedetails/3121-Suter-St-Oakland-CA-94602/24769749_zpid/,http://www.zillow.com/homedetails/3121-Suter-St-Oakland-CA-94602/24769749_zpid/#charts-and-data,http://www.zillow.com/homes/24769749_zpid/,http://www.zillow.com/homes/comps/24769749_zpid/,24769749,566598,04/11/2016,,,0.176696603961,0,550000,09/10/2015,3.0,431
redfin,3145,Texas St,Oakland,CA,94602,0,,3,1.0,1329,4400,1924,37.794208,-122.209925,,,http://www.zillow.com/homedetails/3145-Texas-St-Oakland-CA-94602/24769786_zpid/,http://www.zillow.com/homedetails/3145-Texas-St-Oakland-CA-94602/24769786_zpid/#charts-and-data,http://www.zillow.com/homes/24769786_zpid/,http://www.zillow.com/homes/comps/24769786_zpid/,24769786,543733,04/11/2016,,,0.227083831538,0,510000,06/05/2015,3.0,383
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
613548,414,51870,66690,88920,393291.0,378471.0,356241.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,5256,FOOTHILL Blvd,Oakland,CA,94601,53,40729548,3,2.0,1360,4791,1922,37.772899,-122.201576,http://www.redfin.com/CA/Oakland/5256-Foothill-Blvd-94601/home/1654752,,http://www.zillow.com/homedetails/5256-Foothill-Blvd-Oakland-CA-94601/24781365_zpid/,http://www.zillow.com/homedetails/5256-Foothill-Blvd-Oakland-CA-94601/24781365_zpid/#charts-and-data,http://www.zillow.com/homes/24781365_zpid/,http://www.zillow.com/homes/comps/24781365_zpid/,24781365,453524,04/11/2016,2800,04/12/2016,0,0
redfin,5557,Harvey Ave,Oakland,CA,94621,0,,2,1.0,1164,3920,1922,37.77042,-122.196444,,,http://www.zillow.com/homedetails/5557-Harvey-Ave-Oakland-CA-94621/24788945_zpid/,http://www.zillow.com/homedetails/5557-Harvey-Ave-Oakland-CA-94621/24788945_zpid/#charts-and-data,http://www.zillow.com/homes/24788945_zpid/,http://www.zillow.com/homes/comps/24788945_zpid/,24788945,316345,04/11/2016,,,0.328477600353,0,305000,02/26/2016,9.0,262
redfin,2265,Courtland Ave,Oakland,CA,94601,0,,5,2.0,1196,6098,1908,37.778483,-122.207058,,,http://www.zillow.com/homedetails/2265-Courtland-Ave-Oakland-CA-94601/24777494_zpid/,http://www.zillow.com/homedetails/2265-Courtland-Ave-Oakland-CA-94601/24777494_zpid/#charts-and-data,http://www.zillow.com/homes/24777494_zpid/,http://www.zillow.com/homes/comps/24777494_zpid/,24777494,505156,04/11/2016,,,0.488349685429,0,474500,07/07/2015,4.0,396
redfin,1329,54th Ave,Oakland,CA,94601,0,,3,1.0,1342,4247,1918,37.767018,-122.20628,,,http://www.zillow.com/homedetails/1329-54th-Ave-Oakland-CA-94601/24780517_zpid/,http://www.zillow.com/homedetails/1329-54th-Ave-Oakland-CA-94601/24780517_zpid/#charts-and-data,http://www.zillow.com/homes/24780517_zpid/,http://www.zillow.com/homes/comps/24780517_zpid/,24780517,334297,04/11/2016,,,0.480744956115,0,320000,12/04/2015,7.0,238
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
405280,298,47600,61200,81600,246360.0,232760.0,212360.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,6242,BULLARD Dr,Oakland,CA,94611,53,40729614,3,3.0,2931,10454,1954,37.828464,-122.214392,http://www.redfin.com/CA/Oakland/6242-Bullard-Dr-94611/home/1981851,,http://www.zillow.com/homedetails/6242-Bullard-Dr-Oakland-CA-94611/24813690_zpid/,http://www.zillow.com/homedetails/6242-Bullard-Dr-Oakland-CA-94611/24813690_zpid/#charts-and-data,http://www.zillow.com/homes/24813690_zpid/,http://www.zillow.com/homes/comps/24813690_zpid/,24813690,1453825,04/11/2016,5374,04/12/2016,0,0
redfin,6353,Wood Dr,Oakland,CA,94611,0,,3,4.0,2832,6150,1957,37.825409,-122.21523,,,http://www.zillow.com/homedetails/6353-Wood-Dr-Oakland-CA-94611/24813297_zpid/,http://www.zillow.com/homedetails/6353-Wood-Dr-Oakland-CA-94611/24813297_zpid/#charts-and-data,http://www.zillow.com/homes/24813297_zpid/,http://www.zillow.com/homes/comps/24813297_zpid/,24813297,1605559,04/11/2016,,,0.21597726773,0,1550000,09/10/2015,3.0,547
redfin,123,Pershing Dr,Oakland,CA,94611,0,,4,4.0,3277,22700,1957,37.82338,-122.215517,,,http://www.zillow.com/homedetails/123-Pershing-Dr-Oakland-CA-94611/24813343_zpid/,http://www.zillow.com/homedetails/123-Pershing-Dr-Oakland-CA-94611/24813343_zpid/#charts-and-data,http://www.zillow.com/homes/24813343_zpid/,http://www.zillow.com/homes/comps/24813343_zpid/,24813343,2122256,04/11/2016,,,0.356595095065,0,2500000,08/19/2015,11.0,762
redfin,6464,Estates Dr,Piedmont,CA,94611,0,,4,3.0,2600,21684,1930,37.824443,-122.21305,,,http://www.zillow.com/homedetails/6464-Estates-Dr-Piedmont-CA-94611/24813465_zpid/,http://www.zillow.com/homedetails/6464-Estates-Dr-Piedmont-CA-94611/24813465_zpid/#charts-and-data,http://www.zillow.com/homes/24813465_zpid/,http://www.zillow.com/homes/comps/24813465_zpid/,24813465,1167955,04/11/2016,,,0.287315198171,0,1251000,11/25/2015,5.0,481
redfin,6212,Estates Dr,Piedmont,CA,94611,0,,3,3.0,2932,10018,1946,37.82855,-122.21638,,,http://www.zillow.com/homedetails/6212-Estates-Dr-Piedmont-CA-94611/24813658_zpid/,http://www.zillow.com/homedetails/6212-Estates-Dr-Piedmont-CA-94611/24813658_zpid/#charts-and-data,http://www.zillow.com/homes/24813658_zpid/,http://www.zillow.com/homes/comps/24813658_zpid/,24813658,1180965,04/11/2016,,,0.108654229508,0,1600000,05/27/2015,2.0,545
redfin,1851,Magellan Dr,Oakland,CA,94611,0,,4,3.0,2971,5390,1967,37.829032,-122.210195,,,http://www.zillow.com/homedetails/1851-Magellan-Dr-Oakland-CA-94611/24816867_zpid/,http://www.zillow.com/homedetails/1851-Magellan-Dr-Oakland-CA-94611/24816867_zpid/#charts-and-data,http://www.zillow.com/homes/24816867_zpid/,http://www.zillow.com/homes/comps/24816867_zpid/,24816867,1250280,04/11/2016,,,0.232381053382,0,1290000,01/05/2016,4.0,434
redfin,6417,Estates Dr,Piedmont,CA,94611,0,,5,3.5,2864,10680,1959,37.824986,-122.214616,,,http://www.zillow.com/homedetails/6417-Estates-Dr-Piedmont-CA-94611/24813333_zpid/,http://www.zillow.com/homedetails/6417-Estates-Dr-Piedmont-CA-94611/24813333_zpid/#charts-and-data,http://www.zillow.com/homes/24813333_zpid/,http://www.zillow.com/homes/comps/24813333_zpid/,24813333,1487988,04/11/2016,,,0.240616863165,0,1420000,08/24/2015,2.0,495
redfin,6132,Johnston Dr,Oakland,CA,94611,0,,56,3.0,2904,5850,1965,37.830085,-122.215438,,,http://www.zillow.com/homedetails/6132-Johnston-Dr-Oakland-CA-94611/2114420158_zpid/,http://www.zillow.com/homedetails/6417-Estates-Dr-Piedmont-CA-94611/24813333_zpid/#charts-and-data,http://www.zillow.com/homes/2114420158_zpid/,http://www.zillow.com/homes/comps/2114420158_zpid/,2114420158,1019152,04/11/2016,,,0.12570794198,0,954000,08/14/2015,10.0,328
redfin,6132,Johnston Dr,Oakland,CA,94611,0,,5,3.0,2920,5837,1965,37.830085,-122.215435,,,http://www.zillow.com/homedetails/6132-Johnston-Dr-Oakland-CA-94611/24813701_zpid/,http://www.zillow.com/homedetails/6132-Johnston-Dr-Oakland-CA-94611/24813701_zpid/#charts-and-data,http://www.zillow.com/homes/24813701_zpid/,http://www.zillow.com/homes/comps/24813701_zpid/,24813701,1020015,04/11/2016,,,0.125633683517,0,954000,09/28/2015,8.0,326
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1433259,489,102585,131895,175860,957359.25,928049.25,884084.25

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,5520,foothill Blvd,Oakland,CA,94605-1029,52,40729754,2,1.0,1373,3000,1920,37.77271,-122.19516,http://www.redfin.com/CA/Oakland/5520-Foothill-Blvd-94605/home/571960,,http://www.zillow.com/homedetails/5520-Foothill-Blvd-Oakland-CA-94605/24788010_zpid/,http://www.zillow.com/homedetails/5520-Foothill-Blvd-Oakland-CA-94605/24788010_zpid/#charts-and-data,http://www.zillow.com/homes/24788010_zpid/,http://www.zillow.com/homes/comps/24788010_zpid/,24788010,539311,04/11/2016,2800,04/12/2016,0,0
redfin,5171,Fairfax Ave,Oakland,CA,94601,0,,2,2.0,1176,5227,1922,37.77386,-122.201104,,,http://www.zillow.com/homedetails/5171-Fairfax-Ave-Oakland-CA-94601/24781161_zpid/,http://www.zillow.com/homedetails/5171-Fairfax-Ave-Oakland-CA-94601/24781161_zpid/#charts-and-data,http://www.zillow.com/homes/24781161_zpid/,http://www.zillow.com/homes/comps/24781161_zpid/,24781161,522639,04/11/2016,,,0.334208776389,0,520000,10/15/2015,4.0,442
redfin,5219,Belvedere St,Oakland,CA,94601,0,,2,1.0,1170,5200,1920,37.775282,-122.199989,,,http://www.zillow.com/homedetails/5219-Belvedere-St-Oakland-CA-94601/24781218_zpid/,http://www.zillow.com/homedetails/5219-Belvedere-St-Oakland-CA-94601/24781218_zpid/#charts-and-data,http://www.zillow.com/homes/24781218_zpid/,http://www.zillow.com/homes/comps/24781218_zpid/,24781218,522224,04/11/2016,,,0.31801400769,0,360000,08/31/2015,8.0,307
redfin,5267,Belvedere St,Oakland,CA,94601,0,,2,1.0,1208,5201,1922,37.774293,-122.199994,,,http://www.zillow.com/homedetails/5267-Belvedere-St-Oakland-CA-94601/24781227_zpid/,http://www.zillow.com/homedetails/5267-Belvedere-St-Oakland-CA-94601/24781227_zpid/#charts-and-data,http://www.zillow.com/homes/24781227_zpid/,http://www.zillow.com/homes/comps/24781227_zpid/,24781227,553407,04/11/2016,,,0.28576338312,0,550000,09/11/2015,2.0,455
redfin,5068,Fairfax Ave,Oakland,CA,94601,0,,3,1.0,1250,5200,1924,37.775283,-122.200439,,,http://www.zillow.com/homedetails/5068-Fairfax-Ave-Oakland-CA-94601/24781250_zpid/,http://www.zillow.com/homedetails/5068-Fairfax-Ave-Oakland-CA-94601/24781250_zpid/#charts-and-data,http://www.zillow.com/homes/24781250_zpid/,http://www.zillow.com/homes/comps/24781250_zpid/,24781250,514487,04/11/2016,,,0.338709762169,0,405000,12/21/2015,7.0,324
redfin,5044,Fairfax Ave,Oakland,CA,94601,0,,5,1.0,1289,5200,1924,37.775848,-122.200582,,,http://www.zillow.com/homedetails/5044-Fairfax-Ave-Oakland-CA-94601/24781255_zpid/,http://www.zillow.com/homedetails/5044-Fairfax-Ave-Oakland-CA-94601/24781255_zpid/#charts-and-data,http://www.zillow.com/homes/24781255_zpid/,http://www.zillow.com/homes/comps/24781255_zpid/,24781255,487738,04/11/2016,,,0.367003693392,0,437500,05/05/2015,7.0,339
redfin,5234,Belvedere St,Oakland,CA,94601,0,,2,1.0,1552,5200,1920,37.774728,-122.199335,,,http://www.zillow.com/homedetails/5234-Belvedere-St-Oakland-CA-94601/24781294_zpid/,http://www.zillow.com/homedetails/5234-Belvedere-St-Oakland-CA-94601/24781294_zpid/#charts-and-data,http://www.zillow.com/homes/24781294_zpid/,http://www.zillow.com/homes/comps/24781294_zpid/,24781294,637894,04/11/2016,,,0.267264662586,0,621000,07/17/2015,4.0,400
redfin,5431,Ygnacio Ave,Oakland,CA,94601,0,,3,2.0,1210,5625,1924,37.773228,-122.197396,,,http://www.zillow.com/homedetails/5431-Ygnacio-Ave-Oakland-CA-94601/24781334_zpid/,http://www.zillow.com/homedetails/5431-Ygnacio-Ave-Oakland-CA-94601/24781334_zpid/#charts-and-data,http://www.zillow.com/homes/24781334_zpid/,http://www.zillow.com/homes/comps/24781334_zpid/,24781334,540155,04/11/2016,,,0.127254265601,0,555000,07/16/2015,4.0,458
redfin,5224,Congress Ave,Oakland,CA,94601,0,,3,2.5,1239,2080,1927,37.773,-122.201715,,,http://www.zillow.com/homedetails/5224-Congress-Ave-Oakland-CA-94601/24781366_zpid/,http://www.zillow.com/homedetails/5224-Congress-Ave-Oakland-CA-94601/24781366_zpid/#charts-and-data,http://www.zillow.com/homes/24781366_zpid/,http://www.zillow.com/homes/comps/24781366_zpid/,24781366,401734,04/11/2016,,,0.358557612334,0,380000,06/12/2015,9.0,306
